,latitude,longitude,foundation_date,first_funding_age,last_funding_age,first_milestone_age,last_milestone_age,connections,funding_rounds,total_funding,milestones,roundA,roundB,roundC,roundD,avg_group_size,in_Top500,Target,category,city,state_code
471,0.6008966671642879,0.7270602028210402,0.7787072243346007,0.2538002771139983,0.1417798641630044,0.16217443482209465,0.17757560031569958,0.047619047619047616,0.0,0.011881425771092531,0.3333333333333333,1.0,0.0,0.0,0.0,0.3,1.0,1,7,1,2
472,0.36855175353037717,0.0857676340016756,0.8334600760456273,0.35722939550325644,0.23823911306432283,0.2249683759852097,0.2249683759852097,0.09523809523809523,0.0,0.01688202584310117,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,1.0,1,0,17,0
473,0.631403550354503,0.337839489345637,0.6666159695817491,0.27360656505820063,0.2808255093887335,0.19416604499799986,0.4308380093628707,0.21428571428571427,0.3333333333333333,0.014031683802056247,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0
474,0.540638244404759,0.006776026492430177,0.5555893536121673,0.3073488758141061,0.31964767279264883,0.48207972495215856,0.5910825684105825,0.38095238095238093,0.16666666666666666,0.041885026203144375,0.3333333333333333,1.0,1.0,0.0,0.0,0.05,1.0,0,1,2,0
475,0.7507640076669151,0.9826279148268462,0.6666159695817491,0.29598318574000815,0.22609743308030367,0.42446995988885644,0.491410160768923,0.16666666666666666,0.16666666666666666,0.004880585670280433,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,0.0,0,6,13,1
476,0.31983409336302315,0.4957119139500948,0.3888973384030418,0.6330448402578365,0.49546793847383147,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.21490578869464336,0.0,0.0,0.0,1.0,0.0,0.3,1.0,0,0,1,6
477,0.657596666632356,0.20963168372134214,0.6118631178707225,0.23748134166014045,0.22301987614862168,0.28539997621441626,0.39958699577265305,0.09523809523809523,0.16666666666666666,0.09989198703844461,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,0.0,0,6,1,2
478,0.36855175353037717,0.0857676340016756,0.49992395437262355,0.3075362959095564,0.28390306632041556,0.3785529715762274,0.3785529715762274,0.16666666666666666,0.16666666666666666,0.09489138696643597,0.16666666666666666,1.0,1.0,0.0,0.0,0.15,1.0,1,2,17,0
479,0.4159498075292252,0.30612235487672657,0.6666159695817491,0.43425236115852395,0.4492920994806233,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.16666666666666666,0.13864664759771173,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1,0,1,2
480,0.6583335929668718,0.9254895976933972,0.2777186311787072,0.9647851027798416,0.8048529264882143,0.6624717546192684,0.6624717546192684,0.11904761904761904,0.0,0.0026303156378765452,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,1,2,1,2
481,0.5238197940142346,0.011705772264771073,0.5555893536121673,0.24041312743897136,0.4383427387135438,0.2612576086839004,0.2612576086839004,0.23809523809523808,0.3333333333333333,0.19734138096571588,0.16666666666666666,0.0,1.0,1.0,0.0,0.15,1.0,0,2,4,0
482,0.7510509286326008,0.982624208508312,0.723041825095057,0.37428462418924074,0.3748938773471834,0.29754143556809703,0.29754143556809703,0.11904761904761904,0.6666666666666666,0.01166139936792415,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,1.0,0,2,13,1
483,0.5281616497062066,0.009523320850915068,0.5555893536121673,0.2847915286116856,0.2984418697562925,0.27339906803758124,0.3695198555566367,0.11904761904761904,0.3333333333333333,0.24990998919870386,0.3333333333333333,1.0,1.0,0.0,0.0,0.1,1.0,0,0,4,0
484,0.6700555302599954,0.9008414865514494,0.49992395437262355,0.34091046004939857,0.3225566819816221,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.3333333333333333,0.24140896907628914,0.0,1.0,1.0,0.0,0.0,0.1,1.0,0,0,1,9
485,0.5217862934815081,0.013697319763967762,0.5555893536121673,0.3517272769868203,0.34530438473831404,0.2702907247034911,0.2702907247034911,0.09523809523809523,0.16666666666666666,0.7999759971196544,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,1,5,11,0
486,0.5205108998534609,0.014569121910283875,0.49992395437262355,0.32953807640046323,0.3316208050339593,0.4010681889440282,0.6928308088179645,0.2619047619047619,0.16666666666666666,0.3599231907828939,0.5,1.0,1.0,0.0,0.0,0.25,1.0,0,0,15,0
489,0.5295599634076751,0.008392627603286818,0.6950570342205323,0.15550513062511295,0.05010861965641231,0.20704810093736822,0.20704810093736822,0.023809523809523808,0.0,0.019882385886306357,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,6,4,0
491,0.6759998188206936,0.9269662710245125,0.8333079847908745,0.29432987275514233,0.1795782560926888,0.23400689781929446,0.2987253089422983,0.35714285714285715,0.0,0.03988478617434092,0.3333333333333333,1.0,0.0,0.0,0.0,0.2,1.0,1,5,1,5
492,0.6768584632001872,0.9270667407669347,0.7788593155893536,0.2825960360649812,0.1686351378345985,0.20260452142324284,0.27088536429783877,0.047619047619047616,0.0,0.004880585670280433,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1,0,6,5
493,0.19963866380215456,0.4751204824845173,0.6118631178707225,0.2844300755704599,0.17034558529764285,0.2252656957823835,0.3738174780794222,0.21428571428571427,0.0,0.03988478617434092,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,1.0,1,0,7,6
494,0.6722904787856602,0.92767012942432,0.8333079847908745,0.2347302824019224,0.2755256192568918,0.2933951758511455,0.2972441157709232,0.19047619047619047,0.16666666666666666,0.09019082289874784,0.3333333333333333,1.0,0.0,0.0,0.0,0.3,1.0,1,6,1,5
495,0.640157863638992,0.9045957686489439,0.5555893536121673,0.23913465464500624,0.39781012784658415,0.16217443482209465,0.16217443482209465,0.35714285714285715,0.5,0.6989638756650798,0.0,1.0,0.0,1.0,1.0,0.375,1.0,0,8,1,9
496,0.368345244122651,0.0820936459690437,0.8900380228136883,0.27929610367008706,0.16555758090291653,0.18483560918123534,0.18483560918123534,0.047619047619047616,0.0,8.000960115213825e-05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17,0
498,0.7577087845689393,0.9800141999896905,0.49992395437262355,0.44232481241256516,0.544377996404315,0.3785529715762274,0.5262127944817446,0.07142857142857142,0.3333333333333333,0.14689762771532583,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0,0,20,1
499,0.5243269486970807,0.011347570833501543,0.6666159695817491,0.22610895801120504,0.1783796943667599,0.13048014444336328,0.22778480533662007,0.09523809523809523,0.3333333333333333,0.004180501660199224,0.3333333333333333,0.0,0.0,0.0,0.0,0.06667000000000001,0.0,0,3,4,0
500,0.5289795817046944,0.008691622971816103,0.8895817490494297,0.3242233779794775,0.2127571913703556,0.19386872520082601,0.19386872520082601,0.11904761904761904,0.16666666666666666,0.010031203744449334,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0,1,12,0
501,0.524841076065995,0.010960722410975954,0.7782509505703422,0.2644363675308072,0.15169921094686378,0.20645886715751463,0.20645886715751463,0.047619047619047616,0.0,0.011881425771092531,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,1.0,1,6,5,0
502,0.6591266093566216,0.9086311322420517,0.5560456273764258,0.35722939550325644,0.3317955952856573,0.33916080135794063,0.5744975295427762,0.38095238095238093,0.16666666666666666,0.17090050806096732,0.6666666666666666,1.0,1.0,0.0,0.0,0.15,1.0,0,6,1,9
503,0.6261296390439839,0.33773981788720686,0.49992395437262355,0.547768696827915,0.41593837395125854,0.484744791497735,0.484744791497735,0.0,0.0,0.4999399927991359,0.16666666666666666,0.0,0.0,0.0,0.0,0.3,1.0,0,6,1,3
504,0.36855175353037717,0.0857676340016756,0.6111026615969581,0.2785598104379606,0.16487090491410308,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.008881065727887346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2,17,0
506,0.6759626526538703,0.9268680630867342,0.3888973384030418,0.2847915286116856,0.5666138134238914,0.5949369141448542,0.6959445579665489,0.11904761904761904,0.16666666666666666,0.15089810777293275,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,7,6,5
507,0.5609522027205772,0.0022901456264059566,0.33338403041825093,0.3016660307770571,0.6782985417499002,0.3785529715762274,0.6587687716908306,0.16666666666666666,0.6666666666666666,0.6259551146137536,0.3333333333333333,1.0,1.0,1.0,1.0,0.8333299999999999,1.0,0,0,1,0
508,0.5265854726388506,0.010013524242291143,0.6118631178707225,0.3590634350087351,0.4113189172992409,0.37396343507076213,0.5097737126052783,0.35714285714285715,0.5,0.14789774772972758,0.5,0.0,1.0,1.0,0.0,0.125,1.0,0,5,18,0
509,0.37398478393181817,0.08330509894719619,0.7225855513307985,0.23748134166014045,0.32016580103875353,0.261998205269588,0.40477117187246603,0.7142857142857143,0.16666666666666666,0.0686382365883906,0.8333333333333334,1.0,0.0,0.0,0.0,0.6,1.0,0,6,1,0
510,0.2540299580950318,0.48580503094575445,0.7145247148288973,0.2930447063863398,0.1783796943667599,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.00018002160259231108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,6
511,0.5219988821135474,0.015028249246256765,0.2777186311787072,0.6539488744753911,0.5149632940471435,0.48682062426345774,0.48682062426345774,0.23809523809523808,0.0,0.22190662879545545,0.16666666666666666,0.0,0.0,0.0,0.0,0.8,1.0,1,0,15,0
513,0.6766059911722756,0.9270230632285151,0.6669201520912548,0.22391346546450064,0.36326408310027974,0.3244948266355292,0.4163233974462932,0.38095238095238093,0.5,0.270550276033124,0.6666666666666666,1.0,1.0,1.0,0.0,0.25,1.0,0,6,6,5
514,0.3841830972095831,0.061670215270260016,0.4444106463878327,0.4414077926598258,0.3167449061126648,0.43261111651692563,0.43261111651692563,0.14285714285714285,0.0,0.030883706044725366,0.16666666666666666,1.0,0.0,0.0,0.0,0.4,1.0,0,7,1,0
515,0.5249623197472573,0.011227143991279014,0.5555893536121673,0.3794185960896136,0.32922992409109075,0.3513022607116214,0.5779031926740402,0.30952380952380953,0.16666666666666666,0.3299195903508421,0.6666666666666666,1.0,1.0,0.0,0.0,0.15,1.0,1,0,5,0
516,0.5239906110064864,0.012486988184756284,0.4444106463878327,0.4204970648674337,0.43628895325609274,0.3872941736131383,0.7434832906273988,0.047619047619047616,0.3333333333333333,0.1739008681041725,0.3333333333333333,0.0,0.0,1.0,0.0,0.4,1.0,0,6,3,0
517,0.5268151936303179,0.010037719849953532,0.5555893536121673,0.2347302824019224,0.33538503795445473,0.4539424605105252,0.6331452109889397,0.40476190476190477,0.6666666666666666,0.2829139496739609,0.6666666666666666,1.0,1.0,1.0,1.0,0.1,1.0,0,6,5,0
518,0.530141680697816,0.008217290226471727,0.6127756653992396,0.21804320033200134,0.2591078206152618,0.2384504773334198,0.5155525282994389,1.0,0.5,0.4679361523382806,1.0,1.0,1.0,1.0,0.0,0.15,1.0,0,7,3,0
519,0.7289115911073198,0.6677573956635554,0.7777946768060836,0.3236745048428014,0.2507241310427487,0.2702907247034911,0.2719178748662061,0.11904761904761904,0.3333333333333333,0.015131815817898148,0.3333333333333333,0.0,0.0,0.0,0.0,0.16667,1.0,0,0,9,8
521,0.5222228923185385,0.012601884059319843,0.5561977186311787,0.2466515391875339,0.37557431082700765,0.36078405933421986,0.5537608251435244,0.14285714285714285,0.3333333333333333,0.12389486738408609,0.6666666666666666,1.0,1.0,0.0,0.0,0.06667000000000001,1.0,0,6,3,0
522,0.6404950763694496,0.8961876714422975,0.6111026615969581,0.5417177051748027,0.41029514582501003,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.0008801056126735208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8,1,9
523,0.5400755016632319,0.006418965466863603,0.4444106463878327,0.3834548217166342,0.5814959548541752,0.540878769204156,0.540878769204156,0.09523809523809523,0.3333333333333333,0.1098931871824619,0.16666666666666666,0.0,1.0,0.0,0.0,0.06667000000000001,1.0,0,2,2,0
524,0.4656026550367422,0.6839127629855617,0.8333079847908745,0.32440410450009033,0.26629294846184587,0.21623257976279286,0.21623257976279286,0.07142857142857142,0.16666666666666666,0.006630795695483458,0.16666666666666666,0.0,0.0,0.0,0.0,0.05,0.0,0,6,1,2
525,0.5213424318136126,0.013703744049427214,0.5555893536121673,0.2347302824019224,0.27295994806232526,0.16217443482209465,0.16217443482209465,0.11904761904761904,0.16666666666666666,0.12989558747049645,0.0,1.0,1.0,0.0,0.0,0.15,1.0,0,2,11,0
526,0.6758975312661532,0.9267140893100858,0.8334600760456273,0.2847915286116856,0.17068268078306034,0.2180110927313418,0.2972441157709232,0.11904761904761904,0.0,0.03488418610233228,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,1.0,0,0,6,5
527,0.7571060663220806,0.9783761212380965,0.33338403041825093,0.565004652034512,0.43201283459848183,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.0,0.11989438732647918,0.16666666666666666,0.0,0.0,1.0,0.0,0.3,1.0,1,0,1,1
528,0.5283380393207453,0.009333975490716176,0.6666159695817491,0.27360656505820063,0.4268877347183381,0.2111943606543198,0.45497497107889245,0.23809523809523808,0.6666666666666666,0.7857107452894347,0.6666666666666666,1.0,1.0,1.0,0.0,0.33333,1.0,0,3,1,0
529,0.4645770162075576,0.6834941580655637,0.6666159695817491,0.2649919342423208,0.5036768377946466,0.3644870422626577,0.3644870422626577,0.047619047619047616,0.3333333333333333,0.15276248149777974,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2
530,0.5407543023234637,0.006725198610253771,0.7221292775665399,0.2824086159695309,0.16846034758290054,0.24778091315018433,0.3244948266355292,0.11904761904761904,0.0,0.031883826059127096,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0,6,2,0
531,0.9732487879028413,0.008834629846955325,0.889125475285171,0.2358280286752746,0.12501872752696766,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.00018002160259231108,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,1,7,1,7
532,0.5289795817046944,0.008691622971816103,0.3888973384030418,0.2347302824019224,0.7993844886136637,0.68039202966711,0.68039202966711,0.6666666666666666,0.3333333333333333,0.14639759771172542,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0,2,12,0
533,0.5396949376157602,0.006735207570972316,0.4444106463878327,0.4461736179441354,0.4780201258489813,0.6489950590855524,0.6489950590855524,0.21428571428571427,0.16666666666666666,0.23490818898267793,0.16666666666666666,0.0,1.0,0.0,0.0,0.4,1.0,0,2,2,0
534,0.7571851422928805,0.9739606794309857,0.33338403041825093,0.569957897414272,0.43663229125049946,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.0,0.00968116173940873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1
535,0.5221912987740025,0.01376395747053848,0.49992395437262355,0.44599289142352255,0.3210210247702757,0.16217443482209465,0.16217443482209465,0.0,0.0,0.19990398847861743,0.0,0.0,1.0,0.0,0.0,0.2,1.0,1,0,11,0
536,0.9925192842091021,0.008020342161587092,0.5015969581749049,0.1732966525432238,0.06670120854974032,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.0,0.014881785814297716,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1,6,8,7
537,0.3674645395276578,0.081453346180409,0.49992395437262355,0.5142071125926223,0.4696426787854575,0.5072600088655358,0.5072600088655358,0.0,0.16666666666666666,0.07988958675041005,0.16666666666666666,1.0,0.0,0.0,0.0,0.05,1.0,0,3,19,0
538,0.5250803580193364,0.010042433526858687,0.5569581749049429,0.25655133637221633,0.41696838793447866,0.3381228849750792,0.4158801206577795,0.30952380952380953,0.5,0.2519102292275073,0.5,1.0,1.0,1.0,1.0,0.3,1.0,0,2,12,0
539,0.5296202029940502,0.008834534813146723,0.445171102661597,0.41885044545740546,0.41046369356771883,0.5903419718248949,0.660104007870866,0.5,0.5,0.609953194383326,0.3333333333333333,1.0,1.0,1.0,0.0,0.2,1.0,0,2,12,0
540,0.5224379679059789,0.015121021250184979,0.6117110266159695,0.3242233779794775,0.3926787854574511,0.27473430421761647,0.4776361454380331,0.2857142857142857,0.5,0.462935552266272,0.6666666666666666,1.0,1.0,1.0,0.0,0.325,1.0,0,3,15,0
541,0.5946140191103642,0.8679614708839476,0.3888973384030418,0.5043073154079399,0.6403253595685179,0.476306315072492,0.7621441622609278,0.35714285714285715,0.5,0.24490938912669521,0.8333333333333334,0.0,1.0,1.0,1.0,0.33333,1.0,0,2,1,2
542,0.5270707052703859,0.008056949184648981,0.6111026615969581,0.3007490110243178,0.22746454254894127,0.09005005784221508,0.09005005784221508,0.023809523809523808,0.16666666666666666,0.07488898667840141,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1,3,12,0
543,0.5298677471658898,0.00895678630449382,0.4444106463878327,0.4522246095972476,0.326832800639233,0.3695198555566367,0.5890121414593538,0.4523809523809524,0.0,0.14489738768652238,0.5,0.0,0.0,1.0,0.0,0.8,1.0,0,1,4,0
544,0.991573011495514,0.011444841737927324,0.6666159695817491,0.4120631605721668,0.28937774670395533,0.21623257976279286,0.21623257976279286,0.023809523809523808,0.0,0.289914789774773,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,1.0,1,3,1,7
545,0.5221580012044695,0.013745977073956406,0.5555893536121673,0.2347302824019224,0.33504169996004796,0.4691976690127902,0.4691976690127902,0.11904761904761904,0.3333333333333333,0.23990878905468657,0.16666666666666666,1.0,1.0,1.0,0.0,0.16667,1.0,0,4,11,0
546,0.37252459570107205,0.07703184501766365,0.2777186311787072,0.5932515378488189,0.7612427586895726,0.5949369141448542,0.5949369141448542,0.047619047619047616,0.5,0.8101521482577909,0.16666666666666666,0.0,0.0,1.0,1.0,0.46667,1.0,0,0,1,0
547,0.724761369145399,0.6682915046744916,0.6679847908745247,0.358514561872059,0.2596197063523772,0.2794752035289157,0.4369087390397111,0.09523809523809523,0.16666666666666666,0.009881185742289075,0.5,0.0,0.0,0.0,0.0,0.35,1.0,0,0,2,0
548,0.6413259958016971,0.3349946712927959,0.8333079847908745,0.3084533156622958,0.24080478425888935,0.3052447212221465,0.307909787767723,0.3333333333333333,0.16666666666666666,0.11999439932791935,0.3333333333333333,1.0,0.0,0.0,0.0,0.15,1.0,0,2,1,3
549,0.756531855952872,0.9808378390018223,0.3888973384030418,0.4861543404486034,0.35847607870555337,0.10811628988139643,0.6310747840377109,0.047619047619047616,0.0,0.219906388766652,0.5,0.0,0.0,1.0,0.0,0.3,1.0,0,5,1,1
550,0.5253331984850849,0.011081875311495817,0.22220532319391634,0.800290501147948,0.6514432680783061,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.4269312317478097,0.0,0.0,1.0,0.0,0.0,0.2,1.0,1,8,5,0
551,0.5253142561747822,0.011108254796079185,0.2777186311787072,0.6346914596678648,0.5854287355173792,0.3785529715762274,0.3785529715762274,0.11904761904761904,0.3333333333333333,0.7999759971196544,0.16666666666666666,0.0,0.0,0.0,1.0,0.3,1.0,0,2,5,0
553,0.6759998188206936,0.9269662710245125,0.7234980988593156,0.3528317168350101,0.23413778465840995,0.16217443482209465,0.3289384061496546,0.11904761904761904,0.0,0.0373844861383366,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0,0,6,5
554,0.5245207930541546,0.011377905625197578,0.8343726235741444,0.2347302824019224,0.16401568118258092,0.24778091315018433,0.32805185257262715,0.2619047619047619,0.16666666666666666,0.40992919150298035,0.3333333333333333,1.0,1.0,0.0,0.0,0.05,1.0,1,0,4,0
555,0.5223101199764854,0.01292857227966705,0.7222813688212928,0.3537487365877494,0.27295994806232526,0.28717308336847114,0.4124690517120214,0.8809523809523809,0.16666666666666666,0.7599711965435852,0.5,1.0,0.0,0.0,0.0,0.3,1.0,0,3,4,0
556,0.7571851422928805,0.9739606794309857,0.6111026615969581,0.2347302824019224,0.29570765081901723,0.34226914469203074,0.44564453526212794,0.21428571428571427,0.16666666666666666,0.19990398847861743,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1
559,0.3559477898715195,0.7296580717209549,0.6666159695817491,0.3737357510525647,0.41491460247702766,0.40995534797227895,0.4176532278118344,0.21428571428571427,0.16666666666666666,0.13589630755690682,0.3333333333333333,0.0,1.0,1.0,0.0,0.2,1.0,0,2,1,10
560,0.5399528763400803,0.00690065192831546,0.6124714828897339,0.3128509943305421,0.19685127846584102,0.26629042197787944,0.3791476111705751,0.4523809523809524,0.0,0.02988358603032364,0.6666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,0,7,2,0
561,0.5406411919074564,0.006784940663674413,0.5555893536121673,0.36016787485692486,0.5283035357570917,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.6666666666666666,0.21129411529383527,0.0,1.0,1.0,0.0,0.0,0.1,1.0,1,7,2,0
564,0.5229262401496706,0.012669643164831853,0.4444106463878327,0.4898224194595608,0.4472383140231722,0.256814029169775,0.3561891170142606,0.047619047619047616,0.16666666666666666,0.1699003880465656,0.3333333333333333,0.0,0.0,1.0,0.0,0.2,1.0,1,2,3,0
565,0.6769150644629202,0.9268355045039175,0.7777946768060836,0.35521462947716487,0.23636011785856972,0.2657011881980258,0.2657011881980258,0.19047619047619047,0.0,0.010881305756690803,0.16666666666666666,0.0,0.0,0.0,0.0,0.7,1.0,0,6,6,5
567,0.5416837788771504,0.005302831398708831,0.7327756653992396,0.2341814092652463,0.12348307031562127,0.32286767647281417,0.36241120949693495,0.2857142857142857,0.0,0.023382805936712405,0.5,1.0,0.0,0.0,0.0,0.1,1.0,0,1,5,0
568,0.5906785503527757,0.8614017432405034,0.6111026615969581,0.36071674799360093,0.2414914602477028,0.21623257976279286,0.21623257976279286,0.047619047619047616,0.0,0.09989198703844461,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,1,2,1,4
569,0.5237268555698119,0.011729967872433461,0.8888212927756654,0.2800257033273761,0.21446763883339995,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.16666666666666666,9.19010281233748e-05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1,5,4,0
570,0.7528292445138397,0.9789085766607637,0.49992395437262355,0.3988634309925902,0.4458712045545346,0.5768652762911788,0.6066350967100212,0.16666666666666666,0.3333333333333333,0.2799135896307557,0.3333333333333333,1.0,1.0,1.0,0.0,0.16667,1.0,0,2,14,1
571,0.5219988821135474,0.015028249246256765,0.3888973384030418,0.4577267281136837,0.331964143028366,0.16217443482209465,0.16217443482209465,0.0,0.0,0.09489138696643597,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1,2,15,0
572,0.5204116058563472,0.014995842717533691,0.4457794676806084,0.3517272769868203,0.4711783359968039,0.284064740034381,0.284064740034381,0.11904761904761904,0.3333333333333333,0.6959635156218746,0.16666666666666666,0.0,1.0,0.0,1.0,0.66667,1.0,0,0,15,0
573,0.5926088882910984,0.8656527575520229,0.4447148288973384,0.4142653466937087,0.5245393028365961,0.3157590304131124,0.5533175483550107,0.2619047619047619,0.3333333333333333,0.23490818898267793,0.3333333333333333,0.0,1.0,1.0,0.0,0.26667,1.0,0,5,1,4
574,0.8916831444732496,0.0005947995017665685,0.3888973384030418,0.5340134005368247,0.40311001797842594,0.527250710864606,0.527250710864606,0.14285714285714285,0.0,0.12989558747049645,0.16666666666666666,0.0,0.0,0.0,1.0,0.3,1.0,0,2,1,2
575,0.6763850205794408,0.9267639440460628,0.5555893536121673,0.3392571470645328,0.3210210247702757,0.3243488696441893,0.3511563037202815,0.19047619047619047,0.16666666666666666,0.21740608873064768,0.3333333333333333,0.0,1.0,0.0,0.0,0.1,1.0,0,3,6,5
576,0.6700845493451445,0.8987475971438016,0.2777186311787072,0.580413261310468,0.4463830902916501,0.16217443482209465,0.16217443482209465,0.0,0.0,0.057386886426371166,0.0,0.0,0.0,1.0,0.0,0.3,1.0,1,0,1,9
577,0.7641806254522431,0.9792741527155784,0.5555893536121673,0.2838745088589463,0.19736316420295646,0.17091023104451147,0.17091023104451147,0.023809523809523808,0.16666666666666666,0.2339080689682762,0.16666666666666666,1.0,1.0,0.0,0.0,0.15,1.0,0,2,1,2
578,0.5265948217489684,0.010031675699728217,0.6669201520912548,0.30625112954075384,0.19069616460247707,0.20749678354037604,0.37796373779637377,0.09523809523809523,0.0,0.042885146217546105,0.5,1.0,0.0,0.0,0.0,0.1,1.0,1,7,18,0
580,0.5215853336687037,0.014872821452337481,0.49992395437262355,0.518243338219643,0.7083936775868958,0.4327624793227595,0.4327624793227595,0.38095238095238093,0.16666666666666666,0.5099411929431532,0.16666666666666666,0.0,0.0,1.0,0.0,0.25,1.0,0,8,15,0
581,0.7455939958264745,0.9805738921018945,0.2777186311787072,0.4815692416849066,0.756798092289253,0.3244948266355292,0.3244948266355292,0.047619047619047616,0.5,0.2709324518942273,0.16666666666666666,0.0,1.0,0.0,0.0,0.36666999999999994,1.0,0,1,1,1
582,0.5189376702888022,0.013436185864773588,0.33338403041825093,0.5794962415577286,0.4455278665601279,0.3785529715762274,0.3785529715762274,0.14285714285714285,0.0,0.06468776253150378,0.16666666666666666,0.0,0.0,0.0,1.0,0.2,1.0,0,0,1,0
583,0.5261557359565372,0.011505098874590369,0.6672243346007605,0.2627897481207789,0.26338393927287257,0.2828808666601797,0.3966246094299028,0.19047619047619047,0.16666666666666666,0.3499219906388767,0.3333333333333333,1.0,1.0,0.0,0.0,0.15,1.0,0,1,11,0
584,0.7509911956482518,0.982691017275738,0.8333079847908745,0.0,0.1486216540151818,0.11152195301266041,0.16676397132755993,0.11904761904761904,0.3333333333333333,0.11289354722566708,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1,6,13,1
585,0.36400523061986473,0.7368730327657129,0.9443346007604563,0.2547172968667376,0.14263508789452659,0.17831619690138714,0.17831619690138714,0.023809523809523808,0.0,7.000840100812098e-05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,10
586,0.6758852346533379,0.9252361235191741,0.5555893536121673,0.3462318520452218,0.45493532760687183,0.4776361454380331,0.6137437427697232,0.6428571428571429,0.8333333333333334,0.7849741969036285,0.5,1.0,1.0,1.0,1.0,0.24,1.0,0,0,1,2
588,0.59531165615502,0.8793320570052091,0.2777186311787072,0.6024217353762124,0.5349767778665603,0.527250710864606,0.527250710864606,0.07142857142857142,0.16666666666666666,0.12989558747049645,0.16666666666666666,1.0,1.0,0.0,0.0,0.05,1.0,0,4,1,2
589,0.5219936779290976,0.012787466080699332,0.5565019011406844,0.2347302824019224,0.30100754095085897,0.3200512471214038,0.39514341625852767,0.16666666666666666,0.6666666666666666,0.4359323118774253,0.5,1.0,1.0,1.0,1.0,0.2,1.0,1,0,3,0
591,0.5229262401496706,0.012669643164831853,0.7689733840304183,0.38089118255386656,0.3304222433080304,0.30953693793043796,0.3536754132745181,0.14285714285714285,0.16666666666666666,0.019882385886306357,0.3333333333333333,1.0,0.0,0.0,0.0,0.05,1.0,0,6,3,0
592,0.1981415627055984,0.4743860422051112,0.33338403041825093,0.36860177915219183,0.37660432481022776,0.48666926145762385,0.48666926145762385,0.09523809523809523,0.3333333333333333,0.26791214945793496,0.16666666666666666,1.0,1.0,1.0,0.0,0.2,1.0,0,2,7,6
593,0.5162516202917415,0.01848744186475443,0.6111026615969581,0.3211041721051962,0.5228288553735517,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.8333333333333334,0.5589470736488379,0.16666666666666666,1.0,1.0,1.0,0.0,0.22000000000000003,1.0,1,0,10,0
